,year,month,lat,lon,depth,btm_sub,sfc_temp,sfc_salt,btm_temp,btm_salt,limfer_100m3
437,2000,10,43.9683,-66.7967,112,3,11.29,33.094,9.92,33.797,0.0
438,2000,10,44.0917,-66.83,153,3,11.03,33.08,9.18,34.118,0.0
439,2000,10,43.935,-67.3233,213,3,12.18,33.132,9.22,34.602,0.0
442,2000,10,44.2683,-67.8,76,3,11.3,33.059,11.36,33.13,0.0
443,2000,10,44.1433,-68.1133,88,3,11.39,33.003,11.4,33.089,0.0
444,2000,10,43.7383,-68.935,56,3,11.58,32.836999999999996,11.48,32.995,0.0
445,2000,10,43.5733,-69.1317,140,3,11.21,33.106,8.85,33.486999999999995,0.0
446,2000,10,42.2317,-70.3383,55,3,13.1,32.016,8.98,32.376999999999995,0.0
448,2000,10,42.52,-68.6967,176,3,14.18,32.497,7.1,33.85,0.0
449,2000,10,42.7717,-68.14,178,3,13.29,32.728,8.27,34.448,0.0
450,2000,10,43.5333,-68.36,173,3,11.49,33.118,7.4,33.861,0.0
451,2000,10,43.2033,-68.9017,157,3,12.44,32.743,7.25,33.67,0.0
452,2000,10,42.9467,-69.48,143,3,12.12,32.819,7.12,33.448,0.0
453,2000,10,43.2117,-69.645,110,3,11.79,32.955999999999996,7.61,33.348,0.0
454,2000,10,43.4617,-69.8367,135,3,11.95,32.211,7.32,33.356,0.0
455,2000,10,42.5033,-70.5333,63,3,12.41,32.125,9.47,32.605,0.0
456,2000,9,36.5883,-75.6833,19,3,23.9,29.333000000000002,22.75,31.182,0.0
457,2000,9,36.9867,-75.2017,37,3,22.34,32.009,22.47,34.759,0.0
458,2000,9,36.985,-75.4583,23,3,23.26,31.5,21.7,31.846,0.0
459,2000,9,37.3033,-75.5633,17,3,23.67,31.245,22.95,31.221,0.0
460,2000,9,37.315,-75.2517,25,3,23.26,31.796999999999997,21.11,32.125,0.0
461,2000,9,37.415,-75.2583,30,3,24.59,30.761999999999997,21.04,32.211999999999996,0.0
462,2000,9,38.0517,-74.805,28,3,22.36,32.17,17.62,32.628,0.0
463,2000,9,38.43,-74.8067,23,3,23.86,30.849,20.16,32.054,0.0
464,2000,9,38.675,-74.8083,17,3,23.81,30.415,20.96,31.519000000000002,0.0
465,2000,9,38.9667,-74.54,15,3,22.76,30.923000000000002,20.84,31.499000000000002,0.0
466,2000,9,39.1383,-73.8667,34,3,22.82,31.598000000000003,13.9,32.647,0.0
467,2000,9,39.355,-73.135,60,3,22.52,31.811,10.39,33.013000000000005,0.0
468,2000,9,39.3867,-72.515,123,3,24.35,35.138000000000005,13.37,35.624,0.0
469,2000,9,39.545,-72.8383,61,3,21.61,33.393,10.05,33.335,0.0
470,2000,9,39.6833,-72.3983,100,3,22.89,34.608000000000004,12.39,34.902,0.0
471,2000,9,39.7283,-71.9583,169,0,23.6,35.166,12.33,35.604,0.0
473,2000,9,40.0883,-71.855,77,3,20.98,33.839,12.98,34.663000000000004,1.0
474,2000,9,40.7767,-72.39,32,3,19.16,32.452,14.47,32.635,0.0
475,2000,9,40.405,-72.775,44,3,20.38,31.705,12.04,32.788000000000004,0.0
476,2000,9,40.565,-72.9667,23,3,20.57,31.404,19.18,32.782,0.0
477,2000,9,40.345,-73.4,29,3,20.58,29.421999999999997,18.54,32.056999999999995,0.0
478,2000,9,40.0483,-73.795,28,3,21.36,31.241,18.2,32.637,0.0
479,2000,9,39.5867,-73.6317,33,3,20.64,31.956999999999997,15.73,33.021,0.0
480,2000,9,40.145,-73.15,42,3,20.94,31.445,11.48,32.801,0.0
481,2000,9,40.0417,-72.5483,61,3,20.86,33.647,11.73,33.944,0.0
482,2000,9,40.3017,-72.2217,57,2,19.59,31.924,11.43,33.516,0.0
483,2000,9,40.615,-71.5633,69,3,18.66,32.618,11.8,33.619,0.0
484,2000,11,44.1017,-66.9917,155,3,10.64,30.95,9.76,33.698,0.0
485,2000,11,44.225,-67.8133,90,3,10.48,31.175,10.28,33.035,0.0
487,2000,11,43.815,-68.2383,174,3,10.64,31.205,9.42,33.881,0.0
488,2000,11,43.4817,-68.745,128,3,10.37,31.915,10.12,33.43,0.0
489,2000,11,43.0383,-68.9817,134,3,10.44,32.943000000000005,8.21,33.45,0.0
490,2000,11,43.175,-69.645,73,3,10.27,32.941,9.61,33.341,0.0
491,2000,11,41.5533,-67.9983,39,2,12.31,32.512,12.36,32.506,0.0
492,2000,11,41.5867,-68.4317,54,3,11.8,32.619,10.86,32.809,0.0
493,2000,11,41.6017,-68.9517,110,3,11.34,32.611999999999995,7.57,33.311,0.0
494,2000,10,39.3117,-73.8283,35,3,15.08,33.155,15.08,33.157,0.0
495,2000,10,39.3583,-74.1533,23,3,15.05,32.213,15.05,32.214,0.0
496,2000,10,38.8433,-74.32,35,3,15.44,32.885999999999996,15.46,32.900999999999996,0.0
497,2000,10,38.6167,-74.63,30,3,15.73,32.516999999999996,15.74,32.524,0.0
498,2000,10,38.4667,-74.7967,24,3,15.63,32.303000000000004,15.64,32.308,0.0
499,2000,11,38.2833,-74.605,34,3,15.48,33.118,15.5,33.117,0.0
500,2000,11,38.03,-74.6833,31,3,15.93,33.126,15.95,33.13,0.0
501,2000,11,37.9033,-75.135,19,3,15.66,31.656999999999996,15.7,31.709,0.0
502,2000,11,37.4167,-75.0533,30,3,16.23,33.08,16.22,33.076,0.0
503,2000,11,37.2933,-75.2517,27,3,16.18,33.24,16.19,33.246,0.0
504,2000,11,36.765,-75.42,24,3,16.51,32.699,16.54,32.709,0.0
505,2000,11,36.5717,-75.6767,23,3,16.84,32.08,16.85,32.083,0.0
506,2000,11,35.69,-75.1333,35,3,17.27,32.586999999999996,17.28,32.597,0.0
507,2000,11,35.52,-75.0983,35,3,17.45,32.729,17.44,32.733000000000004,0.0
508,2000,11,36.085,-75.0483,37,3,16.76,33.175,16.78,33.181999999999995,0.0
509,2000,11,36.4717,-75.2217,34,3,16.39,33.461,16.43,33.506,0.0
510,2000,11,39.6117,-73.8383,28,3,14.48,32.894,14.49,32.894,0.0
511,2000,11,39.5717,-73.435,34,3,14.32,32.803000000000004,14.32,32.806999999999995,0.0
512,2000,11,39.77,-72.9867,71,3,14.15,32.999,12.02,33.266999999999996,0.0
513,2000,11,39.94,-72.9883,51,3,13.95,32.729,13.01,33.062,0.0
514,2000,11,40.0117,-73.6033,35,3,14.45,32.689,14.43,32.726,0.0
515,2000,11,40.4283,-73.3067,30,3,14.34,32.486999999999995,14.18,32.510999999999996,0.0
516,2000,11,40.5133,-72.575,42,1,13.86,32.628,13.85,32.695,0.0
517,2000,11,40.5933,-72.1367,50,3,13.6,32.643,13.61,32.654,0.0
518,2000,11,40.2233,-72.495,58,3,13.77,32.833,12.2,33.147,0.0
519,2000,11,38.5333,-74.0133,48,3,14.29,33.094,14.27,33.266,0.0
520,2000,11,38.9367,-73.5833,46,3,13.92,33.258,13.86,33.249,0.0
521,2000,11,39.2067,-73.0967,70,3,15.42,33.813,12.22,33.709,0.0
522,2000,11,41.8233,-66.3583,80,3,11.59,32.482,9.48,33.036,0.0
523,2000,11,42.0033,-66.4633,84,3,11.23,32.608000000000004,9.35,33.023,0.0
524,2000,11,41.6817,-66.715,68,3,11.23,32.721,11.23,32.716,0.0
525,2000,11,42.1617,-67.265,155,2,11.52,32.648,6.86,33.586,0.0
527,2000,11,41.9317,-67.2917,54,0,11.62,32.647,11.15,32.711999999999996,0.0
528,2000,11,41.6183,-67.4283,55,3,12.57,32.523,12.59,32.532,0.0
529,2000,11,41.7783,-67.6033,38,3,12.21,32.548,12.16,32.554,0.0
530,2000,11,41.8133,-68.0183,52,3,11.31,32.655,10.39,32.835,0.0
531,2000,11,36.9783,-75.125,40,3,16.22,33.423,16.26,33.463,0.0
532,2000,11,36.955,-74.7217,80,3,16.44,34.391999999999996,16.13,34.415,0.0
533,2000,11,37.3217,-74.815,46,3,15.74,33.406,15.72,33.643,0.0
534,2000,11,37.3567,-74.6467,69,3,15.6,33.708,15.61,33.713,0.0
535,2000,11,37.65,-74.8217,40,3,15.75,33.105,15.77,33.109,0.0
536,2000,11,37.75,-74.7433,46,3,15.42,33.28,15.4,33.3,0.0
537,2000,11,37.7733,-74.4367,61,3,14.93,33.52,14.92,33.625,0.0
538,2000,11,38.1667,-74.135,64,3,14.86,33.525,15.12,33.644,0.0
539,2000,11,38.2717,-73.8267,98,3,14.51,33.826,13.87,34.059,0.0
540,2000,11,43.4033,-69.815,126,3,9.98,32.975,10.1,33.338,0.0
541,2000,11,43.3217,-70.39,49,3,9.71,32.245,10.04,32.692,0.0
542,2000,11,43.0633,-70.065,50,3,10.2,33.045,10.16,33.116,0.0
543,2000,11,42.75,-70.075,136,3,10.0,32.885,9.01,33.306999999999995,0.0
545,2000,11,42.4433,-69.955,144,3,10.25,32.705,8.01,33.565,0.0
546,2000,11,42.3483,-70.2833,34,2,10.25,32.428000000000004,10.27,32.441,0.0
547,2000,11,40.0867,-72.6717,54,3,14.83,33.354,11.9,33.21,0.0
548,2000,11,40.0367,-72.3367,72,3,13.46,32.676,11.41,33.119,0.0
549,2000,11,39.77,-72.09,115,3,13.52,32.867,12.31,34.245,0.0
550,2000,11,40.0783,-71.725,87,3,12.72,32.599000000000004,11.43,33.260999999999996,0.0
551,2000,11,40.475,-71.6483,75,1,13.23,32.582,12.32,33.105,0.0
552,2000,11,40.3133,-71.3633,80,3,12.72,32.705999999999996,12.27,32.77,0.0
553,2000,11,40.565,-71.2483,66,3,13.22,32.614000000000004,12.7,32.702,0.0
554,2000,11,40.4017,-70.6167,82,3,13.29,32.61,12.79,32.683,0.0
555,2000,11,40.16,-70.5217,120,3,12.69,32.765,10.77,33.725,0.0
556,2000,11,40.1917,-69.7083,88,3,13.59,32.525999999999996,11.97,32.656,0.0
557,2000,11,40.195,-69.0183,131,3,11.59,32.775999999999996,10.74,34.391,0.0
558,2000,11,40.125,-68.78,169,3,13.08,33.141999999999996,12.61,35.508,0.0
559,2000,11,40.2467,-68.735,112,2,11.74,32.735,10.27,34.052,0.0
560,2000,11,40.4683,-68.5733,87,2,12.66,32.621,11.66,32.827,0.0
561,2000,11,40.36,-68.2383,137,3,11.68,32.736999999999995,10.39,34.632,0.0
562,2000,11,40.4467,-67.5933,143,3,13.64,33.461,12.5,35.36,0.0
563,2000,11,40.5617,-67.9633,93,3,12.25,32.664,9.75,33.684,0.0
564,2000,11,40.62,-68.1867,89,3,11.97,32.694,11.15,33.239000000000004,0.0
565,2000,11,40.7933,-68.85,65,3,13.75,32.504,11.06,32.802,0.0
566,2000,11,40.6467,-69.1767,67,3,12.23,32.626999999999995,11.8,32.677,0.0
567,2000,11,40.5117,-69.73,67,3,13.34,32.534,12.03,32.659,0.0
568,2000,11,41.2133,-71.13,36,3,13.39,32.198,13.42,32.525999999999996,0.0
569,2000,11,41.345,-71.125,26,3,13.2,32.433,13.21,32.446999999999996,0.0
570,2000,11,41.3117,-70.6783,20,3,12.8,32.426,12.79,32.427,0.0
571,2000,11,40.995,-71.1083,47,3,13.33,32.49,13.35,32.525999999999996,0.0
572,2000,11,40.9833,-70.7033,47,3,12.94,32.361,13.13,32.531,0.0
573,2000,11,40.8883,-70.4217,47,3,11.95,32.282,11.71,32.262,0.0
574,2000,11,40.6367,-70.065,50,1,11.43,32.591,11.45,32.595,0.0
575,2000,11,40.84,-69.7833,32,3,10.97,32.614000000000004,10.99,32.616,0.0
576,2000,11,41.3883,-69.7183,24,3,10.67,32.43,10.67,32.422,0.0
577,2000,11,41.425,-69.6067,27,2,10.91,32.722,10.93,32.716,0.0
578,2000,11,40.8867,-68.3267,50,3,13.43,32.486,13.47,32.48,0.0
579,2000,11,41.2533,-68.1633,39,2,13.26,32.476,13.22,32.481,0.0
580,2000,11,41.0667,-67.865,50,3,12.61,32.54,12.62,32.534,0.0
581,2000,11,41.09,-67.4333,57,3,11.81,32.709,11.84,32.727,0.0
582,2000,11,40.815,-67.595,74,3,11.7,32.77,11.69,33.165,0.0
583,2000,11,40.66,-66.945,190,3,18.21,35.369,11.0,35.152,0.0
584,2000,11,41.0367,-66.79,72,3,13.8,33.857,9.61,33.787,0.0
585,2000,11,41.3,-66.9167,68,3,11.4,32.273,11.66,33.525,0.0
586,2000,11,41.1183,-66.4433,161,3,18.2,35.259,8.83,33.869,0.0
587,2000,11,41.2933,-66.3317,94,3,15.67,34.275999999999996,7.83,33.391,0.0
588,2000,11,41.4933,-66.3167,89,3,12.76,32.788000000000004,9.9,33.583,0.0
589,2000,11,41.7267,-66.0483,97,3,11.4,31.796,8.57,33.175,0.0
590,2000,11,42.075,-68.695,160,3,11.94,32.591,6.98,33.723,0.0
592,2000,11,42.6583,-68.1667,188,3,10.4,32.135,8.18,34.354,0.0
593,2000,11,42.82,-67.9033,195,3,10.44,32.006,8.16,34.168,0.0
597,2000,11,42.82,-66.2,48,3,11.08,31.214000000000002,9.31,32.477,0.0
598,2000,11,42.855,-66.6517,181,3,10.37,31.669,9.46,34.859,0.0
599,2000,11,43.27,-66.745,118,3,11.03,30.699,9.27,33.513000000000005,0.0
600,2000,11,43.335,-67.3633,200,3,10.36,32.184,8.63,34.266999999999996,0.0
601,2000,11,43.6983,-66.9383,148,3,11.12,30.7,9.15,33.815,0.0
602,2000,11,43.9283,-66.4717,86,3,10.69,31.176,10.53,31.544,0.0
603,2000,11,44.2867,-66.72,178,3,10.37,31.541,10.0,33.467,0.0
604,2001,2,37.5067,-75.2667,27,3,5.22,32.834,5.71,33.373000000000005,0.0
605,2001,2,37.675,-75.205,30,3,4.91,32.75,5.1,32.969,0.0
606,2001,2,37.6767,-74.86,35,3,5.62,33.053000000000004,5.58,33.153,0.0
607,2001,2,37.8683,-74.7483,38,3,5.04,32.943000000000005,5.01,32.964,0.0
608,2001,2,40.1467,-72.07,66,3,5.26,32.821,7.29,33.189,0.0
609,2001,2,40.6983,-71.82,55,3,5.53,32.903,5.56,32.92,0.0
610,2001,2,40.705,-72.3683,40,3,4.68,32.611999999999995,4.69,32.613,0.0
611,2001,2,40.5717,-72.8133,35,2,3.57,32.424,3.91,32.514,0.0
612,2001,2,40.3983,-72.4117,52,3,5.41,32.819,5.47,32.84,0.0
613,2001,2,40.1533,-71.6967,82,3,6.19,33.041,12.32,35.1,0.0
614,2001,2,39.9783,-71.4983,113,3,6.97,33.285,12.66,35.3,0.0
615,2001,2,40.2983,-71.1317,94,3,6.52,33.105,11.59,34.863,0.0
616,2001,2,40.43,-71.3617,73,3,6.12,33.022,6.12,33.028,0.0
617,2001,2,40.76,-71.36,60,3,4.55,32.402,4.68,32.643,0.0
618,2001,2,41.035,-71.0933,40,3,4.45,32.485,4.45,32.499,0.0
619,2001,2,41.3,-71.0833,36,2,2.85,32.158,3.12,32.257,0.0
620,2001,2,41.2383,-70.6033,29,3,3.39,32.361,3.43,32.372,0.0
621,2001,2,40.98,-70.43,43,3,2.94,32.437,3.2,32.522,0.0
622,2001,2,40.905,-70.1817,30,3,3.67,32.603,3.67,32.596,0.0
623,2001,2,40.615,-70.79,66,3,5.76,32.982,5.93,33.037,0.0
625,2001,2,40.3917,-70.375,80,3,5.36,32.938,6.94,33.374,0.0
626,2001,2,40.5367,-69.855,67,3,5.45,32.951,5.33,32.968,0.0
627,2001,2,40.0233,-70.01,164,3,7.51,33.299,12.22,35.486,0.0
628,2001,2,40.0583,-69.1683,151,3,6.8,33.052,11.9,35.096,0.0
629,2001,2,40.5667,-68.92,73,1,5.76,33.045,5.78,33.044000000000004,0.0
630,2001,2,40.5367,-68.7317,69,3,6.12,32.889,6.1,32.904,0.0
631,2001,2,40.335,-68.9083,91,3,5.99,32.795,8.23,33.662,0.0
633,2001,2,40.2567,-68.365,161,3,6.79,33.27,11.63,35.174,0.0
634,2001,2,40.4617,-68.43,96,3,5.49,32.646,9.29,34.137,0.0
635,2001,2,40.695,-68.0217,81,3,5.57,32.625,5.65,32.637,0.0
636,2001,2,40.5217,-67.955,104,3,5.75,32.653,7.22,33.272,0.0
637,2001,2,40.9267,-67.0983,82,3,5.06,32.576,5.84,32.919000000000004,0.0
638,2001,2,41.055,-67.3833,66,3,4.97,32.684,4.95,32.876,0.0
639,2001,2,41.2617,-66.8017,74,3,5.02,32.709,5.0,32.741,0.0
640,2001,2,41.53,-66.4983,88,3,5.52,32.961,5.49,32.951,0.0
641,2001,2,41.3417,-66.255,117,3,5.34,32.924,9.53,34.408,0.0
643,2001,2,41.8283,-66.2833,82,3,5.19,32.806,5.18,32.808,0.0
644,2001,2,38.42,-74.3867,43,3,3.93,32.733000000000004,5.22,33.116,0.0
645,2001,2,38.78,-74.555,30,3,3.35,32.471,3.38,32.479,0.0
646,2001,2,39.0883,-74.1217,27,3,5.05,33.159,5.05,33.17,0.0
647,2001,2,39.6333,-73.8667,27,3,4.78,32.787,4.68,32.846,0.0
648,2001,2,39.6433,-73.6567,35,3,5.2,32.969,5.16,32.976,0.0
649,2001,2,39.505,-73.3033,34,3,7.01,33.414,7.03,33.414,0.0
650,2001,2,40.115,-73.45,41,3,4.51,32.711999999999996,5.42,32.981,0.0
651,2001,2,40.27,-73.5783,27,3,4.0,31.997,4.04,32.156,0.0
652,2001,2,39.7833,-72.7817,65,3,6.89,33.306999999999995,6.91,33.31,0.0
655,2001,2,39.825,-72.2067,88,3,6.17,32.943000000000005,10.99,34.738,0.0
656,2001,1,39.0767,-72.7967,122,3,8.1,33.641,12.81,35.336,0.0
657,2001,1,38.9017,-73.04,82,3,7.41,33.266,8.32,33.568000000000005,0.0
658,2001,1,39.0633,-73.475,56,3,7.08,33.539,7.06,33.544000000000004,0.0
659,2001,1,38.7483,-73.2533,79,3,7.43,33.3,8.12,33.505,0.0
660,2001,1,38.5783,-73.2333,163,3,7.19,33.196,12.81,35.518,0.0
661,2001,1,38.6517,-73.7433,57,3,7.79,33.711,7.74,33.713,0.0
663,2001,2,37.9517,-74.0167,139,3,8.88,33.826,13.02,35.512,0.0
664,2001,2,37.7483,-74.32,84,3,8.86,34.010999999999996,8.35,33.981,0.0
665,2001,2,37.415,-74.5083,119,3,9.28,34.116,9.17,34.102,0.0
666,2001,2,37.1433,-74.66,89,3,9.52,34.126999999999995,9.76,34.265,0.0
667,2001,2,36.9483,-74.7717,64,3,9.71,34.273,9.42,34.241,0.0
668,2001,2,36.575,-74.7267,155,3,9.81,34.236999999999995,11.43,34.714,0.0
669,2001,2,36.1683,-74.8417,91,3,12.46,35.065,13.21,35.278,0.0
670,2001,2,35.915,-75.0583,37,3,9.15,34.354,9.12,34.346,0.0
671,2001,2,36.2417,-75.4,29,3,6.83,33.672,7.47,33.891999999999996,0.0
672,2001,2,36.3983,-75.2383,39,3,7.88,33.969,7.88,33.967,0.0
673,2001,2,36.7167,-75.3017,22,3,7.13,33.745,7.11,33.75,0.0
674,2001,2,36.9433,-75.57,24,3,4.91,32.666,5.29,32.953,0.0
675,2001,2,37.1467,-75.245,32,3,6.28,33.506,6.26,33.516999999999996,0.0
676,2001,4,41.0817,-68.82,65,3,5.43,32.882,5.44,32.941,0.0
678,2001,4,41.4567,-68.2583,47,3,6.16,32.711,5.55,32.814,0.0
679,2001,4,42.0533,-68.6333,171,3,5.84,32.856,5.74,33.133,0.0
681,2001,4,42.875,-66.815,184,3,2.58,31.296999999999997,8.26,34.446999999999996,0.0
682,2001,4,43.1017,-66.8683,170,3,2.58,31.608,6.68,33.751,0.0
683,2001,4,43.545,-66.335,79,3,2.67,30.993000000000002,2.97,31.905,0.0
684,2001,2,39.7117,-72.3233,101,3,6.42,33.26,10.97,34.624,0.0
685,2001,3,39.1717,-73.1667,65,3,6.75,33.387,6.77,33.389,0.0
686,2001,3,38.55,-73.2917,130,3,9.74,34.443000000000005,12.2,35.226,0.0
687,2001,3,38.8617,-74.11,42,3,5.59,33.253,5.54,33.251999999999995,0.0
688,2001,3,38.115,-73.8683,151,3,7.71,33.676,11.92,35.152,0.0
689,2001,3,38.1233,-74.3167,43,3,6.89,33.622,6.93,33.626,0.0
690,2001,3,37.6917,-74.35,84,3,8.29,33.794000000000004,9.84,34.309,0.0
691,2001,3,37.655,-74.625,59,3,8.58,33.851,8.16,33.847,0.0
692,2001,3,37.0517,-74.7817,70,3,8.96,34.031,11.63,34.806999999999995,0.0
693,2001,3,37.0717,-75.07,37,3,7.69,33.762,7.73,33.77,0.0
694,2001,3,37.7783,-75.2833,17,3,5.58,31.108,4.94,32.076,0.0
695,2001,3,37.3017,-75.5833,16,3,6.39,31.43,5.41,31.744,0.0
696,2001,3,37.0417,-75.7867,11,3,6.75,31.406,5.87,31.635,0.0
697,2001,3,36.5217,-75.6067,25,3,7.58,31.725,5.92,32.867,0.0
698,2001,3,36.285,-75.535,25,3,7.32,32.48,6.51,33.317,0.0
699,2001,3,35.8183,-75.3283,31,3,8.53,31.557,7.31,33.584,0.0
700,2001,3,39.3,-74.2267,20,3,4.99,32.071,5.01,32.061,0.0
701,2001,3,39.6433,-73.5033,35,3,5.18,32.916,5.23,32.926,0.0
702,2001,3,39.6983,-73.285,41,3,4.91,32.792,4.92,32.795,0.0
703,2001,3,39.8817,-72.8533,55,3,4.67,32.727,4.93,32.904,0.0
704,2001,3,35.2517,-75.3833,18,3,14.02,34.271,14.58,34.814,0.0
705,2001,3,35.4717,-75.2667,27,3,13.69,33.922,17.02,35.857,0.0
706,2001,3,35.7,-74.8517,90,3,19.42,36.376,11.85,34.946,0.0
707,2001,3,35.835,-75.065,40,3,9.49,32.408,10.03,34.338,0.0
709,2001,3,36.1667,-74.9083,68,3,9.45,33.847,8.9,34.086,0.0
711,2001,3,36.755,-75.35,23,3,7.04,32.754,6.44,32.876999999999995,0.0
712,2001,3,37.47,-75.1133,29,3,6.59,32.942,6.03,33.169000000000004,0.0
713,2001,3,38.0083,-74.7933,30,3,5.85,32.574,5.28,32.847,0.0
714,2001,3,38.3417,-74.9383,21,3,5.3,31.244,5.17,31.351,0.0
715,2001,3,38.7133,-74.855,18,3,5.1,32.288000000000004,5.11,32.302,0.0
716,2001,4,42.2867,-68.1267,180,3,5.42,32.661,6.89,33.687,0.0
717,2001,4,41.875,-68.03,95,3,5.78,32.959,5.72,33.06,0.0
718,2001,4,41.58,-68.1017,29,0,5.97,32.57,5.94,32.676,0.0
719,2001,4,41.54,-67.7367,38,3,5.87,32.689,5.85,32.672,0.0
720,2001,4,41.795,-67.2583,53,3,5.84,32.763000000000005,5.84,32.961999999999996,0.0
721,2001,4,41.8383,-67.0883,58,3,5.66,32.821999999999996,5.59,33.033,0.0
722,2001,4,41.98,-66.9433,54,3,5.64,32.854,5.59,33.150999999999996,3.0
723,2001,4,41.925,-66.675,71,3,5.57,32.876999999999995,5.52,33.03,7.0
724,2001,4,42.1133,-67.2617,71,3,5.86,32.621,5.84,32.801,0.0
725,2001,4,41.97,-67.5667,42,2,5.87,32.798,5.9,32.83,0.0
729,2001,4,43.94,-66.4333,71,3,3.29,31.244,2.81,31.43,0.0
734,2001,4,42.8433,-67.86,200,3,5.13,31.991,7.92,34.367,0.0
737,2001,4,43.79,-68.0317,170,2,5.21,31.975,8.39,34.332,0.0
738,2001,4,44.0717,-67.8017,115,2,4.36,31.963,4.32,32.510999999999996,0.0
739,2001,4,44.0733,-68.195,93,3,4.54,31.93,3.59,32.148,0.0
740,2001,4,43.8633,-68.29,147,3,4.79,31.980999999999998,5.24,32.949,0.0
741,2001,4,43.9617,-68.555,88,1,5.22,31.8,3.61,32.062,0.0
742,2001,4,43.605,-69.0267,103,3,5.41,32.125,3.72,32.294000000000004,0.0
743,2001,4,43.68,-69.465,111,3,6.34,31.456,3.54,32.349000000000004,0.0
744,2001,4,43.51,-69.7167,116,3,7.31,30.531,3.71,32.399,0.0
745,2001,4,43.4467,-70.1,111,1,7.16,26.55,3.56,32.43,0.0
746,2001,4,43.0383,-70.2683,153,0,7.57,31.443,4.29,32.741,0.0
747,2001,4,42.4967,-70.4517,84,3,7.21,30.979,4.2,32.318000000000005,0.0
748,2001,3,40.2283,-72.73,55,3,4.83,32.709,4.73,32.849000000000004,0.0
749,2001,3,40.04,-73.44,79,3,4.92,32.698,5.18,32.994,0.0
750,2001,3,40.08,-73.9517,23,3,4.48,31.011,4.38,31.995,3.0
751,2001,3,40.205,-73.855,21,3,4.36,31.975,4.27,31.98,4.0
752,2001,3,40.2917,-73.505,26,3,4.28,32.349000000000004,3.83,32.367,3.0
753,2001,3,40.61,-72.955,29,2,4.52,31.919,4.38,32.005,2.0
754,2001,3,40.695,-72.245,46,3,4.14,31.807,4.23,32.411,8.0
755,2001,3,40.4033,-72.3667,54,3,4.24,32.448,4.24,32.492,0.0
756,2001,3,40.195,-71.8517,80,3,6.03,33.058,6.73,33.315,0.0
757,2001,3,39.9717,-71.8617,97,3,6.01,33.065,11.82,35.124,0.0
759,2001,3,40.315,-71.0983,94,3,5.56,32.923,8.99,34.129,1.0
760,2001,3,40.2533,-70.6717,117,3,5.49,32.9,12.7,35.414,0.0
761,2001,3,40.6433,-71.5067,65,3,5.95,33.056999999999995,5.99,33.059,0.0
762,2001,3,40.77,-71.015,58,3,4.86,32.856,4.89,32.855,1.0
763,2001,3,40.9433,-71.5867,51,3,3.83,31.555,4.69,32.83,0.0
764,2001,3,41.1833,-71.1733,40,3,3.96,32.268,3.76,32.527,3.0
765,2001,3,41.2317,-70.5967,28,3,4.85,32.607,4.74,32.613,0.0
766,2001,3,40.835,-70.1817,37,3,5.43,32.709,5.25,32.756,0.0
767,2001,4,40.6433,-69.6583,54,3,5.58,32.934,5.61,32.935,0.0
768,2001,4,40.3317,-70.0233,85,3,5.51,32.858000000000004,5.41,32.933,0.0
769,2001,4,39.975,-70.0767,199,3,6.07,32.976,12.52,35.518,0.0
770,2001,4,39.96,-69.6683,143,2,5.92,32.954,12.42,35.455999999999996,0.0
771,2001,4,40.3183,-69.145,90,3,5.26,32.801,5.6,32.966,0.0
772,2001,4,40.1717,-68.8717,128,3,6.16,33.101,11.8,35.146,0.0
773,2001,4,40.335,-68.6983,94,2,4.96,32.695,7.83,33.742,0.0
774,2001,4,40.56,-68.4283,87,2,5.07,32.708,5.06,32.782,0.0
775,2001,4,40.3317,-68.3733,129,3,5.14,32.727,11.66,35.067,0.0
776,2001,4,40.5317,-68.1083,102,3,4.96,32.713,8.04,33.917,0.0
777,2001,4,40.455,-67.545,135,3,5.19,32.825,12.48,35.325,0.0
778,2001,4,40.9117,-67.745,65,3,4.93,32.77,4.92,32.778,0.0
779,2001,4,41.025,-67.525,64,3,5.06,32.839,5.03,32.818000000000005,0.0
780,2001,4,40.895,-67.3083,85,3,4.81,32.641,4.77,32.653,1.0
781,2001,4,40.755,-66.9317,112,3,4.47,32.574,8.89,34.113,0.0
782,2001,4,41.08,-66.6683,81,3,4.63,32.632,5.02,32.815,1.0
783,2001,4,41.365,-66.8683,72,3,4.91,32.808,4.96,32.833,1.0
784,2001,4,41.2033,-66.4233,91,3,4.08,32.45,6.26,33.353,0.0
785,2001,4,41.5967,-66.4683,85,3,4.94,32.809,4.92,32.819,12.0
786,2001,4,41.5617,-66.26,90,3,5.11,32.863,5.1,32.902,11.0
787,2001,4,41.6333,-65.9183,129,3,4.79,32.798,6.42,33.546,0.0
789,2001,4,41.3117,-69.5833,29,2,4.56,32.506,4.57,32.495,0.0
790,2001,4,41.08,-69.4983,31,3,4.96,32.496,4.84,32.56,0.0
791,2001,4,41.4083,-68.9967,147,1,5.22,32.637,4.92,32.825,0.0
792,2001,5,40.1033,-69.82,109,3,8.76,32.794000000000004,13.79,34.742,0.0
793,2001,5,40.235,-69.5383,81,3,8.45,32.311,10.67,33.96,0.0
794,2001,5,40.495,-69.7583,71,3,9.16,32.551,6.97,32.898,0.0
795,2001,5,40.8917,-69.6167,40,3,8.65,32.177,8.55,32.312,8.0
