ID,GMT_YEAR,GMT_MONTH,AVGDEPTH,DECDEG_BEGLAT,DECDEG_BEGLON,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,LOGGED_SPECIES_NAME,EXPCATCHNUM
198303031300020204,1983,3,19.0,40.25,-73.95,5.8,,5.3,,ATLANTIC COD,1.0
198303031400020198,1983,3,26.0,40.433333000000005,-73.7,5.1,,5.2,,ATLANTIC COD,1.0
198303031700010205,1983,3,23.0,40.1,-73.9,5.4,,5.2,,ATLANTIC COD,1.0
198303031700020207,1983,3,21.0,39.933333000000005,-73.95,5.3,,5.1,,ATLANTIC COD,3.0
198303034500010175,1983,3,40.0,41.233333,-71.5,4.7,,4.8,,ATLANTIC COD,1.0
198303034500020174,1983,3,30.0,41.35,-71.25,4.7,,4.5,,ATLANTIC COD,1.0
198303035500010269,1983,4,44.0,40.916667,-69.533333,4.6,,4.6,,ATLANTIC COD,7.0
198303035500020273,1983,4,29.0,41.333333,-69.56666700000001,4.6,,4.5,,ATLANTIC COD,8.0
198303035500030267,1983,4,36.0,40.95,-69.766667,4.9,,4.7,,ATLANTIC COD,17.0
198303035500040268,1983,4,40.0,40.983333,-69.616667,4.7,,4.7,,ATLANTIC COD,7.0
198303035900010374,1983,4,26.0,41.8,-70.366667,6.6,,4.6,,ATLANTIC COD,3.0
198303036000010379,1983,4,25.0,42.066666999999995,-70.56666700000001,6.0,,4.5,,ATLANTIC COD,72.0
198303036000020376,1983,4,42.0,41.95,-70.43333299999999,6.6,,4.2,,ATLANTIC COD,20.0
198303036100020378,1983,4,47.0,42.05,-70.483333,6.4,,4.4,,ATLANTIC COD,7.0
198303036300010426,1983,5,23.0,42.733333,-70.716667,10.8,,5.0,,ATLANTIC COD,53.0
198303036400010425,1983,4,37.0,42.8,-70.68333299999999,8.2,,4.7,,ATLANTIC COD,58.0
198303036500010380,1983,4,35.0,42.183333000000005,-70.55,6.0,,4.5,,ATLANTIC COD,52.0
198303036600010427,1983,5,53.0,42.7,-70.466667,9.6,,4.6,,ATLANTIC COD,20.0
198303036600020381,1983,4,59.0,42.233333,-70.533333,6.2,,4.5,,ATLANTIC COD,3.0
198402010500020215,1984,3,51.0,41.0,-71.15,8.5,,8.7,,ATLANTIC COD,3.0
198402010500050216,1984,3,44.0,41.033333,-71.3,3.7,,3.7,,ATLANTIC COD,2.0
198402010900010222,1984,3,44.0,41.116667,-70.666667,3.0,,3.0,,ATLANTIC COD,5.0
198402010900040225,1984,3,55.0,40.85,-70.55,3.4,,3.3,,ATLANTIC COD,4.0
198402010900050224,1984,3,42.0,40.833333,-70.2,3.5,,3.5,,ATLANTIC COD,8.0
198402011300010255,1984,3,64.0,41.016667,-67.583333,5.0,,5.0,,ATLANTIC COD,2.0
198402011300030254,1984,3,81.0,40.733333,-67.6,5.3,,7.8,,ATLANTIC COD,1.0
198402011300050242,1984,3,79.0,40.5,-68.68333299999999,4.8,,5.2,,ATLANTIC COD,1.0
198402011300080258,1984,3,71.0,40.816666999999995,-67.983333,4.9,,5.0,,ATLANTIC COD,1.0
198402011300090263,1984,3,64.0,40.95,-68.716667,4.9,,4.9,,ATLANTIC COD,4.0
198402011600010305,1984,4,61.0,41.616667,-66.983333,5.3,,5.4,,ATLANTIC COD,1.0
198402011600020309,1984,4,87.0,41.233333,-66.583333,5.4,,5.5,,ATLANTIC COD,1.0
198402011600030320,1984,4,92.0,41.95,-66.166667,5.2,,5.4,,ATLANTIC COD,6.0
198402011600040304,1984,4,76.0,41.616667,-66.716667,5.6,,5.6,,ATLANTIC COD,3.0
198402011600050312,1984,4,87.0,41.6,-66.466667,5.2,,5.2,,ATLANTIC COD,1.0
198402011600060318,1984,4,91.0,41.783333,-66.133333,5.6,,5.7,,ATLANTIC COD,2.0
198402011600080303,1984,4,69.0,41.783333,-66.833333,5.6,,5.6,,ATLANTIC COD,3.0
198402011600090308,1984,4,71.0,41.333333,-66.93333299999999,5.6,,5.6,,ATLANTIC COD,1.0
198402011600100322,1984,4,85.0,42.033333,-66.383333,5.3,,5.4,,ATLANTIC COD,1.0
198402011700020317,1984,4,122.0,41.733333,-65.883333,4.6,,6.5,,ATLANTIC COD,8.0
198402011700030319,1984,4,114.0,42.0,-65.95,4.0,,6.2,,ATLANTIC COD,5.0
198402011700040315,1984,4,144.0,41.466667,-66.033333,5.1,,9.4,,ATLANTIC COD,1.0
198402011900020261,1984,3,49.0,40.983333,-68.35,4.8,,4.8,,ATLANTIC COD,9.0
198402011900030307,1984,4,49.0,41.5,-67.25,5.6,,5.5,,ATLANTIC COD,1.0
198402011900050257,1984,3,41.0,41.316666999999995,-67.466667,5.0,,5.0,,ATLANTIC COD,4.0
198402011900060260,1984,3,45.0,41.033333,-68.216667,4.6,,4.8,,ATLANTIC COD,5.0
198402011900070293,1984,4,38.0,41.416667,-67.95,5.5,,5.5,,ATLANTIC COD,6.0
198402011900080306,1984,4,51.0,41.533333,-67.25,5.6,,5.5,,ATLANTIC COD,1.0
198402011900090256,1984,3,44.0,41.183333000000005,-67.55,5.0,,5.0,,ATLANTIC COD,1.0
198402012000020294,1984,4,45.0,41.733333,-67.666667,5.4,,5.4,,ATLANTIC COD,3.0
198402012000030291,1984,4,61.0,41.333333,-68.333333,5.2,,5.2,,ATLANTIC COD,3.0
198402012000040292,1984,4,46.0,41.3,-68.283333,5.2,,5.1,,ATLANTIC COD,2.0
198402012000050288,1984,4,46.0,41.533333,-68.333333,5.2,,5.2,,ATLANTIC COD,12.0
198402012000060296,1984,4,39.0,41.883333,-67.666667,5.5,,5.5,,ATLANTIC COD,23.0
198402012100010299,1984,4,76.0,42.066666999999995,-67.483333,5.2,,5.3,,ATLANTIC COD,1.0
198402012100020323,1984,4,98.0,42.133333,-66.583333,5.3,,5.6,,ATLANTIC COD,7.0
198402012100030321,1984,4,94.0,42.083333,-66.233333,5.0,,5.5,,ATLANTIC COD,3.0
198402012200010297,1984,4,189.0,42.0,-67.93333299999999,6.0,,6.6,,ATLANTIC COD,2.0
198402012200020298,1984,4,178.0,42.1,-67.6,5.6,,6.6,,ATLANTIC COD,2.0
198402012200030285,1984,4,154.0,41.85,-68.116667,5.3,,5.7,,ATLANTIC COD,1.0
198402012200040302,1984,4,135.0,42.166667,-66.95,5.6,,5.6,,ATLANTIC COD,3.0
198402012300030273,1984,4,82.0,41.716667,-69.733333,3.6,,3.7,,ATLANTIC COD,3.0
198402012300040264,1984,3,61.0,41.05,-68.8,5.0,,5.0,,ATLANTIC COD,5.0
198402012300050265,1984,3,97.0,41.283333,-69.166667,4.3,,4.5,,ATLANTIC COD,1.0
198402012400010281,1984,4,159.0,41.566666999999995,-69.05,4.9,,4.9,,ATLANTIC COD,2.0
198402012400020284,1984,4,187.0,41.983333,-68.35,5.5,,7.0,,ATLANTIC COD,2.0
198402012400040282,1984,4,169.0,41.783333,-68.81666700000001,5.4,,5.7,,ATLANTIC COD,2.0
198402012400060283,1984,4,182.0,41.716667,-68.583333,5.3,,5.5,,ATLANTIC COD,4.0
198402012500010274,1984,4,33.0,41.733333,-69.85,3.6,,3.4,,ATLANTIC COD,36.0
198402012500020271,1984,4,43.0,41.516667,-69.56666700000001,3.6,,3.7,,ATLANTIC COD,5.0
198402012500030277,1984,4,56.0,41.983333,-69.916667,,,,,ATLANTIC COD,28.0
198402012500040266,1984,3,53.0,41.116667,-69.283333,4.0,,4.0,,ATLANTIC COD,2.0
198402012600010336,1984,4,60.0,42.333333,-70.35,4.8,,3.4,,ATLANTIC COD,85.0
198402012600030337,1984,4,122.0,42.266667,-70.05,5.1,,4.0,,ATLANTIC COD,1.0
198402012600040335,1984,4,65.0,42.5,-70.55,4.9,,3.6,,ATLANTIC COD,2.0
198402012600050349,1984,4,73.0,42.6,-70.233333,4.5,,3.9,,ATLANTIC COD,1.0
198402012700010348,1984,4,155.0,42.6,-69.966667,5.5,,5.5,,ATLANTIC COD,2.0
198402012700020338,1984,4,218.0,42.35,-69.95,5.3,,5.8,,ATLANTIC COD,1.0
198402012700030351,1984,4,132.0,42.833333,-70.416667,4.5,,4.3,,ATLANTIC COD,9.0
198402012700040353,1984,4,143.0,43.283333,-70.116667,4.5,,4.3,,ATLANTIC COD,1.0
198402012900010397,1984,4,225.0,42.216667,-66.45,5.3,,6.2,,ATLANTIC COD,2.0
198402012900020396,1984,4,206.0,42.483333,-66.016667,3.7,,8.9,,ATLANTIC COD,5.0
198402012900060394,1984,4,208.0,42.316666999999995,-65.783333,3.0,,8.5,,ATLANTIC COD,3.0
198402012900070404,1984,4,207.0,42.666667,-68.35,5.0,,6.8,,ATLANTIC COD,1.0
198402013100010392,1984,4,114.0,42.433333000000005,-65.31666700000001,2.5,,6.5,,ATLANTIC COD,5.0
198402013100030386,1984,4,111.0,42.683333000000005,-66.4,4.0,,6.9,,ATLANTIC COD,9.0
198402013100040390,1984,4,97.0,42.7,-65.8,2.4,,3.1,,ATLANTIC COD,2.0
198402013100050395,1984,4,120.0,42.5,-65.85,,,5.7,,ATLANTIC COD,18.0
198402013200010387,1984,4,67.0,42.733333,-66.266667,3.7,,3.9,,ATLANTIC COD,8.0
198402013200020393,1984,4,95.0,42.466667,-65.633333,2.3,,4.5,,ATLANTIC COD,6.0
198402013200030391,1984,4,96.0,42.65,-65.616667,3.5,,3.8,,ATLANTIC COD,3.0
198402013200040388,1984,4,77.0,42.716667,-66.05,3.2,,3.7,,ATLANTIC COD,6.0
198402013200050389,1984,4,97.0,42.766667,-65.883333,3.0,,3.2,,ATLANTIC COD,7.0
198402013300010378,1984,4,96.0,43.733333,-66.516667,3.1,,3.4,,ATLANTIC COD,4.0
198402013300040372,1984,4,100.0,44.116667,-66.6,3.8,,4.1,,ATLANTIC COD,16.0
198402013300050380,1984,4,92.0,43.583333,-66.43333299999999,,,,,ATLANTIC COD,4.0
198402013400010377,1984,4,129.0,43.65,-66.9,2.5,,4.7,,ATLANTIC COD,2.0
198402013400030382,1984,4,159.0,43.066666999999995,-66.866667,3.7,,7.0,,ATLANTIC COD,2.0
198402013400040374,1984,4,160.0,43.933333000000005,-66.93333299999999,3.0,,5.0,,ATLANTIC COD,2.0
198402013400050381,1984,4,133.0,43.25,-66.8,3.0,,5.7,,ATLANTIC COD,2.0
198402013400060375,1984,4,158.0,43.733333,-67.133333,2.3,,5.4,,ATLANTIC COD,1.0
198402013500010371,1984,4,172.0,44.116667,-66.966667,3.5,,4.5,,ATLANTIC COD,3.0
198402013600040366,1984,4,211.0,44.05,-67.583333,3.6,,7.5,,ATLANTIC COD,1.0
198402013600060405,1984,4,195.0,42.95,-68.333333,4.5,,5.7,,ATLANTIC COD,2.0
198402013700010342,1984,4,121.0,42.716667,-69.283333,5.1,,6.5,,ATLANTIC COD,1.0
198402013700030344,1984,4,158.0,42.883333,-69.43333299999999,5.2,,5.7,,ATLANTIC COD,1.0
198402013800010359,1984,4,116.0,43.666667,-68.7,4.6,,4.4,,ATLANTIC COD,12.0
198402013800030361,1984,4,182.0,43.733333,-68.43333299999999,3.8,,5.0,,ATLANTIC COD,2.0
198402013800040357,1984,4,134.0,43.516667,-68.9,4.2,,4.5,,ATLANTIC COD,1.0
198402013800050362,1984,4,173.0,43.483333,-68.25,5.3,,7.3,,ATLANTIC COD,1.0
198402013900020367,1984,4,98.0,44.133333,-67.916667,3.8,,4.1,,ATLANTIC COD,1.0
198402014000010355,1984,4,113.0,43.566666999999995,-69.733333,4.2,,4.0,,ATLANTIC COD,2.0
198402014000020354,1984,4,111.0,43.483333,-70.06666700000001,4.2,,4.3,,ATLANTIC COD,6.0
198402014000030352,1984,4,123.0,43.233333,-70.216667,4.9,,4.3,,ATLANTIC COD,1.0
198402016900060123,1984,3,23.0,38.633333,-74.733333,,,,,ATLANTIC COD,1.0
198402030100010175,1984,3,19.0,41.0,-71.93333299999999,3.6,,3.6,,ATLANTIC COD,1.0
198402030200010174,1984,3,27.0,40.933333000000005,-71.95,3.7,,3.8,,ATLANTIC COD,1.0
198402030200020218,1984,3,36.0,41.083333,-71.633333,3.6,,3.9,,ATLANTIC COD,1.0
198402030300010171,1984,3,15.0,40.933333000000005,-72.18333299999999,,,,,ATLANTIC COD,1.0
198402030400010173,1984,3,19.0,40.933333000000005,-72.116667,3.7,,3.7,,ATLANTIC COD,1.0
198402030500030170,1984,3,24.0,40.833333,-72.366667,,,,,ATLANTIC COD,1.0
198402030700030160,1984,3,18.0,40.633333,-73.033333,3.0,,2.9,,ATLANTIC COD,3.0
198402030800010158,1984,3,24.0,40.566666999999995,-73.15,,,,,ATLANTIC COD,4.0
198402030800020162,1984,3,30.0,40.716667,-72.7,,,,,ATLANTIC COD,1.0
198402030900010155,1984,3,15.0,40.583333,-73.4,,,,,ATLANTIC COD,1.0
198402031100010154,1984,3,29.0,40.433333000000005,-73.4,3.5,,3.6,,ATLANTIC COD,2.0
198402031100020157,1984,3,24.0,40.55,-73.266667,3.0,,3.0,,ATLANTIC COD,1.0
198402031400010151,1984,3,26.0,40.483333,-73.766667,,,,,ATLANTIC COD,1.0
198402032000020138,1984,3,26.0,39.466667,-73.916667,,,,,ATLANTIC COD,1.0
198402034500020219,1984,3,27.0,41.366667,-71.18333299999999,3.2,,3.2,,ATLANTIC COD,1.0
198402034600010223,1984,3,28.0,41.233333,-70.31666700000001,3.0,,3.0,,ATLANTIC COD,1.0
198402035500020269,1984,4,22.0,41.433333000000005,-69.7,3.7,,3.9,,ATLANTIC COD,87.0
198402035500030270,1984,4,31.0,41.366667,-69.56666700000001,3.8,,3.9,,ATLANTIC COD,68.0
198402035500040267,1984,3,46.0,41.033333,-69.4,4.1,,4.2,,ATLANTIC COD,2.0
198402035600010275,1984,4,26.0,41.95,-69.95,3.4,,3.4,,ATLANTIC COD,8.0
198402035900010324,1984,4,30.0,41.833333,-70.333333,,,4.0,,ATLANTIC COD,1.0
198402036000010328,1984,4,32.0,42.083333,-70.55,5.2,,4.7,,ATLANTIC COD,31.0
198402036000020326,1984,4,38.0,41.933333000000005,-70.31666700000001,4.6,,4.0,,ATLANTIC COD,12.0
198402036300010331,1984,4,20.0,42.233333,-70.666667,5.0,,4.3,,ATLANTIC COD,2.0
198402036500020333,1984,4,50.0,42.5,-70.733333,5.1,,3.4,,ATLANTIC COD,18.0
198402036600010330,1984,4,47.0,42.283333,-70.6,3.6,,3.1,,ATLANTIC COD,7.0
198402036600020334,1984,4,64.0,42.516667,-70.65,5.0,,3.4,,ATLANTIC COD,11.0
198502010100010165,1985,3,29.0,40.75,-72.466667,4.5,,4.6,,ATLANTIC COD,3.0
198502010100030147,1985,3,37.0,40.1,-73.766667,,,,,ATLANTIC COD,2.0
198502010100070155,1985,3,32.0,40.433333000000005,-73.283333,5.0,,4.6,,ATLANTIC COD,1.0
198502010500010180,1985,3,43.0,41.05,-71.43333299999999,,,,,ATLANTIC COD,26.0
198502010500030178,1985,3,43.0,41.216667,-71.283333,3.8,,4.0,,ATLANTIC COD,1.0
198502010500040181,1985,3,44.0,40.95,-71.68333299999999,3.9,,5.4,,ATLANTIC COD,1.0
198502010900030216,1985,3,38.0,41.116667,-70.43333299999999,,,,,ATLANTIC COD,1.0
198502010900050219,1985,3,41.0,40.766667,-69.75,4.9,,5.0,,ATLANTIC COD,1.0
198502010900060225,1985,3,44.0,40.816666999999995,-69.4,,,,,ATLANTIC COD,2.0
198502011000010227,1985,3,81.0,40.95,-69.1,,,,,ATLANTIC COD,10.0
198502011000040230,1985,3,64.0,40.6,-69.583333,,,,,ATLANTIC COD,2.0
198502011300010237,1985,3,60.0,40.65,-68.6,,,,,ATLANTIC COD,13.0
198502011300020242,1985,3,89.0,40.666667,-67.56666700000001,,,,,ATLANTIC COD,2.0
198502011300030236,1985,3,65.0,40.633333,-68.716667,4.9,,5.0,,ATLANTIC COD,2.0
198502011300040256,1985,3,60.0,41.15,-67.4,4.9,,4.9,,ATLANTIC COD,4.0
198502011300050257,1985,3,62.0,41.066666999999995,-67.6,,,,,ATLANTIC COD,7.0
198502011300060241,1985,3,85.0,40.733333,-67.616667,5.1,,5.2,,ATLANTIC COD,2.0
198502011300070239,1985,3,74.0,40.633333,-68.366667,,,,,ATLANTIC COD,3.0
198502011300080243,1985,3,88.0,40.583333,-67.95,,,,,ATLANTIC COD,1.0
198502011300090249,1985,3,90.0,40.866667,-67.2,,,,,ATLANTIC COD,1.0
198502011600010301,1985,4,96.0,41.483333,-66.266667,,,,,ATLANTIC COD,4.0
198502011600020253,1985,3,77.0,41.3,-66.766667,5.0,,4.9,,ATLANTIC COD,4.0
198502011600030305,1985,4,90.0,41.816666999999995,-66.166667,4.7,,5.3,,ATLANTIC COD,6.0
198502011600040298,1985,4,73.0,41.883333,-66.65,,,,,ATLANTIC COD,19.0
198502011600050308,1985,4,86.0,42.033333,-66.266667,,,,,ATLANTIC COD,7.0
198502011600060300,1985,4,67.0,41.566666999999995,-66.916667,,,,,ATLANTIC COD,6.0
198502011600070299,1985,4,72.0,41.666667,-66.666667,5.0,,5.0,,ATLANTIC COD,6.0
198502011600080303,1985,4,98.0,41.616667,-66.033333,,,,,ATLANTIC COD,3.0
198502011600090254,1985,3,70.0,41.216667,-66.983333,,,,,ATLANTIC COD,1.0
198502011600100297,1985,4,76.0,42.05,-66.68333299999999,4.9,,5.0,,ATLANTIC COD,71.0
198502011700010307,1985,4,125.0,41.966667,-65.916667,,,,,ATLANTIC COD,3.0
198502011700020304,1985,4,131.0,41.7,-65.85,,,,,ATLANTIC COD,7.0
198502011700030252,1985,3,207.0,41.133333,-66.45,5.4,,7.3,,ATLANTIC COD,2.0
198502011700040302,1985,4,137.0,41.5,-66.033333,4.1,,6.9,,ATLANTIC COD,1.0
198502011800030306,1985,4,239.0,41.95,-65.75,2.2,,7.4,,ATLANTIC COD,6.0
198502011900010294,1985,4,46.0,41.666667,-67.416667,,,,,ATLANTIC COD,14.0
198502011900020258,1985,3,53.0,41.15,-67.65,,,,,ATLANTIC COD,4.0
198502011900030240,1985,3,55.0,40.833333,-68.65,4.7,,4.6,,ATLANTIC COD,11.0
198502011900040291,1985,4,39.0,41.35,-67.9,5.0,,5.0,,ATLANTIC COD,31.0
198502011900050292,1985,4,36.0,41.416667,-67.716667,,,,,ATLANTIC COD,3.0
198502011900060255,1985,3,51.0,41.316666999999995,-67.3,,,,,ATLANTIC COD,3.0
198502011900070293,1985,4,63.0,41.633333,-67.466667,5.0,,5.1,,ATLANTIC COD,13.0
198502011900080295,1985,4,60.0,41.916667,-67.15,5.2,,5.1,,ATLANTIC COD,1.0
198502011900090238,1985,3,60.0,40.683333000000005,-68.583333,,,,,ATLANTIC COD,1.0
198502012000010280,1985,4,49.0,41.5,-68.31666700000001,5.3,,5.3,,ATLANTIC COD,5.0
198502012000020281,1985,4,53.0,41.65,-68.3,,,,,ATLANTIC COD,6.0
198502012000030285,1985,4,39.0,41.733333,-68.033333,,,,,ATLANTIC COD,10.0
198502012000040259,1985,3,56.0,41.25,-68.533333,,,,,ATLANTIC COD,2.0
198502012000050289,1985,4,38.0,41.916667,-67.6,5.5,,5.5,,ATLANTIC COD,23.0
198502012000060290,1985,4,34.0,41.733333,-67.833333,,,,,ATLANTIC COD,52.0
198502012100010296,1985,4,74.0,42.083333,-66.733333,,,,,ATLANTIC COD,25.0
198502012100020309,1985,4,101.0,42.116667,-66.166667,5.2,,7.2,,ATLANTIC COD,8.0
198502012100030283,1985,4,105.0,41.816666999999995,-68.18333299999999,,,,,ATLANTIC COD,2.0
198502012200020310,1985,4,159.0,42.15,-66.366667,,,,,ATLANTIC COD,7.0
198502012200030288,1985,4,191.0,42.1,-67.75,,,,,ATLANTIC COD,1.0
198502012200040311,1985,4,118.0,42.15,-66.666667,,,,,ATLANTIC COD,10.0
198502012200050286,1985,4,165.0,41.883333,-68.083333,5.7,,6.2,,ATLANTIC COD,1.0
198502012300010278,1985,4,88.0,41.4,-68.6,,,,,ATLANTIC COD,2.0
198502012300020267,1985,3,77.0,42.033333,-69.916667,4.3,,4.6,,ATLANTIC COD,11.0
198502012300030279,1985,4,70.0,41.433333000000005,-68.43333299999999,,,,,ATLANTIC COD,3.0
198502012300050261,1985,3,102.0,41.283333,-69.166667,,,,,ATLANTIC COD,1.0
198502012400010371,1985,4,176.0,42.2,-69.0,5.7,,5.8,,ATLANTIC COD,1.0
198502012400020374,1985,4,182.0,42.316666999999995,-68.616667,,,,,ATLANTIC COD,1.0
198502012400030282,1985,4,176.0,41.733333,-68.516667,5.6,,5.7,,ATLANTIC COD,1.0
198502012400040372,1985,4,199.0,42.15,-68.68333299999999,,,,,ATLANTIC COD,1.0
198502012500020263,1985,3,31.0,41.433333000000005,-69.55,5.6,,5.5,,ATLANTIC COD,13.0
198502012500040226,1985,3,60.0,41.033333,-69.283333,5.5,,5.6,,ATLANTIC COD,6.0
198502012600020364,1985,4,127.0,42.583333,-70.4,,,,,ATLANTIC COD,1.0
198502012600040363,1985,4,80.0,42.666667,-70.333333,,,,,ATLANTIC COD,17.0
198502012600050358,1985,4,69.0,43.133333,-70.033333,4.7,,4.3,,ATLANTIC COD,11.0
198502012700010361,1985,4,119.0,42.733333,-70.116667,,,,,ATLANTIC COD,2.0
198502012700020355,1985,4,122.0,43.25,-70.166667,,,,,ATLANTIC COD,4.0
198502012700030359,1985,4,133.0,43.016667,-70.333333,,,,,ATLANTIC COD,1.0
198502012800030375,1985,4,196.0,42.533333,-68.666667,5.4,,7.0,,ATLANTIC COD,1.0
198502012800060370,1985,4,202.0,42.133333,-69.366667,,,,,ATLANTIC COD,1.0
198502012900020316,1985,4,205.0,42.583333,-66.616667,,,,,ATLANTIC COD,4.0
198502012900040317,1985,4,259.0,42.416667,-66.366667,,,,,ATLANTIC COD,1.0
198502012900050321,1985,4,219.0,42.4,-65.93333299999999,,,,,ATLANTIC COD,11.0
198502012900060318,1985,4,246.0,42.466667,-66.283333,,,,,ATLANTIC COD,5.0
198502012900080319,1985,4,227.0,42.45,-66.016667,0.6,,9.1,,ATLANTIC COD,8.0
198502013100010324,1985,4,125.0,42.283333,-65.3,,,,,ATLANTIC COD,1.0
198502013100030329,1985,4,161.0,42.883333,-65.93333299999999,,,,,ATLANTIC COD,7.0
198502013100040328,1985,4,116.0,42.766667,-65.766667,,,,,ATLANTIC COD,8.0
198502013100050322,1985,4,105.0,42.45,-65.8,,,,,ATLANTIC COD,4.0
198502013100060325,1985,4,117.0,42.4,-65.233333,0.7,,7.5,,ATLANTIC COD,4.0
198502013100070330,1985,4,130.0,42.916667,-66.116667,,,,,ATLANTIC COD,5.0
198502013200020326,1985,4,96.0,42.683333000000005,-65.533333,,,,,ATLANTIC COD,10.0
198502013200030331,1985,4,72.0,42.7,-66.06666700000001,,,,,ATLANTIC COD,5.0
198502013200050323,1985,4,93.0,42.483333,-65.733333,,,,,ATLANTIC COD,19.0
198502013300010341,1985,4,74.0,43.95,-66.45,,,,,ATLANTIC COD,14.0
198502013300020337,1985,4,73.0,43.233333,-66.366667,,,,,ATLANTIC COD,2.0
198502013300030340,1985,4,77.0,43.65,-66.4,2.5,,3.0,,ATLANTIC COD,2.0
198502013400010335,1985,4,165.0,43.15,-66.916667,,,,,ATLANTIC COD,4.0
198502013400020338,1985,4,120.0,43.466667,-66.633333,,,,,ATLANTIC COD,13.0
198502013400030342,1985,4,145.0,43.816666999999995,-66.8,,,,,ATLANTIC COD,15.0
198502013400040343,1985,4,173.0,43.983333,-66.95,,,,,ATLANTIC COD,46.0
198502013400050339,1985,4,171.0,43.566666999999995,-66.6,4.0,,6.7,,ATLANTIC COD,10.0
198502013400060334,1985,4,180.0,42.966667,-66.916667,,,,,ATLANTIC COD,1.0
198502013500010346,1985,4,125.0,44.2,-67.116667,,,,,ATLANTIC COD,4.0
198502013500020344,1985,4,147.0,44.066666999999995,-66.8,,,,,ATLANTIC COD,1.0
198502013500030345,1985,4,174.0,44.116667,-66.916667,3.9,,4.5,,ATLANTIC COD,18.0
198502013600020389,1985,4,188.0,42.983333,-67.93333299999999,,,,,ATLANTIC COD,3.0
198502013700020380,1985,4,156.0,42.766667,-69.4,5.1,,6.1,,ATLANTIC COD,14.0
198502013700030377,1985,4,169.0,42.616667,-68.916667,,,,,ATLANTIC COD,14.0
198502013700040378,1985,4,172.0,42.666667,-69.05,,,,,ATLANTIC COD,4.0
198502013700050383,1985,4,174.0,43.266667,-68.65,,,,,ATLANTIC COD,1.0
198502013800030384,1985,4,180.0,43.416667,-68.516667,,,,,ATLANTIC COD,2.0
198502013800040350,1985,4,130.0,44.016667,-67.9,,,,,ATLANTIC COD,1.0
198502013800050351,1985,4,182.0,43.7,-68.4,4.7,,5.0,,ATLANTIC COD,8.0
198502014000010360,1985,4,120.0,42.866667,-70.45,4.2,,4.3,,ATLANTIC COD,1.0
198502014000020357,1985,4,148.0,43.383333,-70.083333,4.0,,3.8,,ATLANTIC COD,3.0
198502014000030356,1985,4,111.0,43.283333,-70.216667,,,,,ATLANTIC COD,7.0
198502030200020182,1985,3,38.0,41.083333,-71.666667,,,,,ATLANTIC COD,1.0
198502030400010167,1985,3,18.0,40.85,-72.366667,,,,,ATLANTIC COD,1.0
198502030500010187,1985,3,28.0,40.933333000000005,-72.0,,,,,ATLANTIC COD,2.0
198502030500020168,1985,3,26.0,40.85,-72.31666700000001,,,,,ATLANTIC COD,2.0
198502030700010160,1985,3,18.0,40.633333,-73.15,4.3,,4.3,,ATLANTIC COD,1.0
198502030700020163,1985,3,17.0,40.733333,-72.783333,,,,,ATLANTIC COD,1.0
198502030800010164,1985,3,27.0,40.716667,-72.716667,,,,,ATLANTIC COD,2.0
198502031100010154,1985,3,26.0,40.366667,-73.533333,,,,,ATLANTIC COD,5.0
198502031100020157,1985,3,23.0,40.5,-73.31666700000001,,,,,ATLANTIC COD,3.0
198502034600010213,1985,3,27.0,41.266667,-70.633333,3.0,,3.0,,ATLANTIC COD,2.0
198502034600020217,1985,3,26.0,40.95,-70.166667,4.5,,4.4,,ATLANTIC COD,3.0
198502035500010264,1985,3,27.0,41.666667,-69.85,3.7,,3.7,,ATLANTIC COD,9.0
198502035500030223,1985,3,43.0,40.983333,-69.55,,,,,ATLANTIC COD,16.0
198502035500040221,1985,3,37.0,41.066666999999995,-69.6,5.2,,5.3,,ATLANTIC COD,5.0
198502035600010266,1985,3,22.0,41.983333,-69.983333,,,,,ATLANTIC COD,4.0
198502036100010268,1985,3,49.0,42.116667,-70.083333,,,,,ATLANTIC COD,20.0
198502036100020272,1985,3,51.0,42.066666999999995,-70.45,,,,,ATLANTIC COD,5.0
198502036500010367,1985,4,34.0,42.233333,-70.583333,,,,,ATLANTIC COD,8.0
198502036500020366,1985,4,32.0,42.333333,-70.733333,4.4,,4.2,,ATLANTIC COD,19.0
198502036600010365,1985,4,58.0,42.516667,-70.7,,,,,ATLANTIC COD,13.0
198502036600020368,1985,4,55.0,42.25,-70.6,,,,,ATLANTIC COD,11.0
198603010100020146,1986,3,38.0,40.533333,-72.883333,6.3,,5.0,,ATLANTIC COD,1.0
198603010500010134,1986,3,44.0,40.716667,-72.25,,,,,ATLANTIC COD,1.0
198603010500020125,1986,3,45.0,41.033333,-70.966667,4.1,,3.3,,ATLANTIC COD,4.0
198603010600040126,1986,3,58.0,40.85,-71.6,5.1,,4.7,,ATLANTIC COD,2.0
198603010900010208,1986,4,48.0,41.016667,-70.56666700000001,,,,,ATLANTIC COD,1.0
198603010900020210,1986,4,31.0,41.2,-70.633333,6.0,,4.3,,ATLANTIC COD,2.0
198603010900050205,1986,4,44.0,40.9,-70.366667,,,,,ATLANTIC COD,8.0
198603011000010227,1986,4,63.0,40.566666999999995,-69.216667,6.3,,6.4,,ATLANTIC COD,3.0
198603011000030192,1986,4,77.0,40.316666999999995,-69.45,,,,,ATLANTIC COD,1.0
